function|id|phase|cpu_user|cpu_system|cpu_child_user|cpu_child_sys|iowait|io_read_count|io_write_count|io_read_bytes|io_write_bytes|io_read_chars|io_write_chars|ctx_voluntary|ctx_involuntary|mem_rss|mem_vms|mem_shared|mem_text|mem_lib|mem_data|mem_dirty|mem_uss|mem_pss|mem_swap|net_bytes_sent|net_bytes_recv|net_packets_sent|net_packets_recv|net_errin|net_errout|net_dropin|net_dropout|create_time|node
reducer|1_1|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|3264512|0|794624|0|90112|90112|0|2585|8206|17|21|0|0|0|0|1655724248.06|wn6.localdomain
reducer|1_1|end|0.37|0.07|0.02|0.01|0.0|855|410|0|0|2676420|21322|236|12|242208768|318267392|172646400|3264512|0|73072640|0|235741184|238468096|0|6027|17760|33|34|0|0|0|0|0|wn6.localdomain
reducer|2_2|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|3264512|0|794624|0|90112|90112|0|2587|8248|17|22|0|0|0|0|1655724266.18|wn4.localdomain
reducer|2_2|end|1.21|0.15|0.05|0.04|0.0|1047|492|0|53248|3283672|55739|164|22|317517824|456560640|204750848|3264512|0|124440576|0|311005184|313865216|0|6894|22701|37|39|0|0|0|0|0|wn4.localdomain
reducer|2_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|3264512|0|794624|0|94208|105472|0|2585|8156|17|23|0|0|0|0|1655724272.57|wn6.localdomain
reducer|2_3|end|0.73|0.12|0.08|0.03|0.0|1181|492|0|53248|3283402|55739|281|13|314048512|451489792|206311424|3264512|0|119373824|0|307470336|310278144|0|6892|22339|37|40|0|0|0|0|0|wn6.localdomain
reducer|3_3|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|69632|6660096|0|3264512|0|802816|0|102400|112640|0|2587|8206|17|21|0|0|0|0|1655724245.65|wn1.localdomain
reducer|3_3|end|0.73|0.2|0.02|0.01|0.0|1036|416|0|28672|3068910|37650|233|19|276242432|342761472|184594432|3264512|0|94568448|0|92336128|153136128|0|6029|17868|33|36|0|0|0|0|0|wn1.localdomain
reducer|4_4|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|3264512|0|794624|0|90112|90112|0|2453|8206|15|21|0|0|0|0|1655724257.98|wn6.localdomain
reducer|4_4|end|0.72|0.11|0.09|0.01|0.0|1145|489|0|40960|3260073|52662|267|29|287703040|424738816|189227008|3264512|0|109752320|0|281206784|284030976|0|6760|22635|35|38|0|0|0|0|0|wn6.localdomain
reducer|4_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|0|0|794624|0|90112|90112|0|2585|7978|17|22|0|0|0|0|1655724262.76|wn6.localdomain
reducer|4_5|end|0.71|0.14|0.07|0.04|0.0|1213|490|0|45056|3281535|54708|292|14|305836032|447995904|201834496|3264512|0|115879936|0|299335680|302176256|0|6892|22179|37|40|0|0|0|0|0|wn6.localdomain
