function|id|time|cpu_percent|mem_percent|node
mapper|0_0|845.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|845.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|846.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|846.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|847.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|847.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|848.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|848.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|849.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|849.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|850.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|850.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|851.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|851.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|852.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|852.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|853.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|853.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|854.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|854.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|855.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|855.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|856.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|856.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|857.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|857.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|858.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|858.5|95.9|0.591238839060135|wn3.localdomain
mapper|0_0|859.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|859.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|860.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|860.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|861.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|861.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|862.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|862.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|863.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|863.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|864.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|864.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|865.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|865.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|866.0|98.8|0.591238839060135|wn3.localdomain
mapper|0_0|866.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|867.0|97.8|0.591238839060135|wn3.localdomain
mapper|0_0|867.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|868.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|868.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|869.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|869.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|870.0|93.8|0.591238839060135|wn3.localdomain
mapper|0_0|870.5|96.6|0.591238839060135|wn3.localdomain
mapper|0_0|871.0|96.6|0.591238839060135|wn3.localdomain
mapper|0_0|871.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|872.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|872.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|873.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|873.5|97.2|0.591238839060135|wn3.localdomain
mapper|0_0|874.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|874.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|875.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|875.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|876.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|876.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|877.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|877.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|878.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|878.5|96.7|0.591238839060135|wn3.localdomain
mapper|0_0|879.0|98.1|0.591238839060135|wn3.localdomain
mapper|0_0|879.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|880.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|880.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|881.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|881.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|882.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|882.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|883.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|883.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|884.0|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|884.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|885.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|885.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|886.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|886.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|887.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|887.5|99.1|0.591238839060135|wn3.localdomain
mapper|0_0|888.0|94.2|0.591238839060135|wn3.localdomain
mapper|0_0|888.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|889.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|889.5|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|890.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|890.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|891.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|891.5|98.4|0.591238839060135|wn3.localdomain
mapper|0_0|892.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|892.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|893.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|893.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|894.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|894.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|895.0|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|895.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|896.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|896.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|897.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|897.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|898.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|898.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|899.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|899.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|900.0|96.5|0.591238839060135|wn3.localdomain
mapper|0_0|900.5|94.7|0.591238839060135|wn3.localdomain
mapper|0_0|901.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|901.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|902.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|902.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|903.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|903.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|904.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|904.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|905.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|905.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|906.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|906.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|907.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|907.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|908.0|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|908.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|909.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|909.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|910.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|910.5|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|911.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|911.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|912.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|912.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|913.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|913.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|914.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|914.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|915.0|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|915.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|916.0|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|916.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|917.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|917.5|95.9|0.591238839060135|wn3.localdomain
mapper|0_0|918.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|918.5|95.9|0.591238839060135|wn3.localdomain
mapper|0_0|919.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|919.5|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|920.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|920.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|921.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|921.5|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|922.0|96.7|0.591238839060135|wn3.localdomain
mapper|0_0|922.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|923.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|923.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|924.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|924.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|925.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|925.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|926.0|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|926.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|927.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|927.5|94.2|0.591238839060135|wn3.localdomain
mapper|0_0|928.0|98.4|0.591238839060135|wn3.localdomain
mapper|0_0|928.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|929.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|929.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|930.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|930.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|931.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|931.5|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|932.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|932.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|933.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|933.5|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|934.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|934.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|935.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|935.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|936.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|936.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|937.0|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|937.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|938.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|938.5|94.5|0.591238839060135|wn3.localdomain
mapper|0_0|939.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|939.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|940.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|940.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|941.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|941.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|942.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|942.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|943.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|943.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|944.0|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|944.5|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|945.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|945.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|946.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|946.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|947.0|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|947.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|948.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|948.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|949.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|949.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|950.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|950.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|951.0|96.7|0.591238839060135|wn3.localdomain
mapper|0_0|951.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|952.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|952.5|95.1|0.591238839060135|wn3.localdomain
mapper|0_0|953.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|953.5|98.4|0.591238839060135|wn3.localdomain
mapper|0_0|954.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|954.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|955.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|955.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|956.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|956.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|957.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|957.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|958.0|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|958.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|959.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|959.5|98.4|0.591238839060135|wn3.localdomain
mapper|0_0|960.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|960.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|961.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|961.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|962.0|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|962.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|963.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|963.5|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|964.0|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|964.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|965.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|965.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|966.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|966.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|967.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|967.5|93.8|0.591238839060135|wn3.localdomain
mapper|0_0|968.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|968.5|97.0|0.591238839060135|wn3.localdomain
mapper|0_0|969.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|969.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|970.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|970.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|971.0|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|971.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|972.0|97.9|0.591238839060135|wn3.localdomain
mapper|0_0|972.5|94.8|0.591238839060135|wn3.localdomain
mapper|0_0|973.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|973.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|974.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|974.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|975.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|975.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|976.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|976.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|977.0|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|977.5|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|978.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|978.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|979.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|979.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|980.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|980.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|981.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|981.5|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|982.0|95.9|0.591238839060135|wn3.localdomain
mapper|0_0|982.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|983.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|983.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|984.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|984.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|985.0|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|985.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|986.0|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|986.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|987.0|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|987.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|988.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|988.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|989.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|989.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|990.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|990.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|991.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|991.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|992.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|992.5|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|993.0|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|993.5|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|994.0|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|994.5|98.1|0.591238839060135|wn3.localdomain
mapper|0_0|995.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|995.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|996.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|996.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|997.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|997.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|998.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|998.5|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|999.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|999.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1000.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|1000.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1001.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1001.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|1002.0|97.8|0.591238839060135|wn3.localdomain
mapper|0_0|1002.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|1003.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|1003.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|1004.0|94.6|0.591238839060135|wn3.localdomain
mapper|0_0|1004.5|98.1|0.591238839060135|wn3.localdomain
mapper|0_0|1005.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1005.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1006.0|97.1|0.591238839060135|wn3.localdomain
mapper|0_0|1006.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1007.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1007.5|95.1|0.591238839060135|wn3.localdomain
mapper|0_0|1008.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1008.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|1009.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|1009.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|1010.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1010.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1011.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1011.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1012.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1012.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|1013.0|98.1|0.591238839060135|wn3.localdomain
mapper|0_0|1013.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1014.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1014.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1015.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1015.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1016.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1016.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1017.0|94.7|0.591238839060135|wn3.localdomain
mapper|0_0|1017.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1018.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1018.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1019.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1019.5|95.2|0.591238839060135|wn3.localdomain
mapper|0_0|1020.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1020.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1021.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1021.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1022.0|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|1022.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1023.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1023.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1024.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1024.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1025.0|97.9|0.591238839060135|wn3.localdomain
mapper|0_0|1025.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1026.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1026.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1027.0|93.8|0.591238839060135|wn3.localdomain
mapper|0_0|1027.5|97.4|0.591238839060135|wn3.localdomain
mapper|0_0|1028.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1028.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1029.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1029.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1030.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|1030.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1031.0|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|1031.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1032.0|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|1032.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1033.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1033.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1034.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|1034.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1035.0|98.5|0.591238839060135|wn3.localdomain
mapper|0_0|1035.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1036.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1036.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1037.0|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|1037.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1038.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1038.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1039.0|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|1039.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1040.0|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|1040.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1041.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1041.5|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|1042.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|1042.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1043.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1043.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1044.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|1044.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1045.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|1045.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1046.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1046.5|95.1|0.591238839060135|wn3.localdomain
mapper|0_0|1047.0|98.5|0.591238839060135|wn3.localdomain
mapper|0_0|1047.5|94.7|0.591238839060135|wn3.localdomain
mapper|0_0|1048.0|96.6|0.591238839060135|wn3.localdomain
mapper|0_0|1048.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|1049.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1049.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1050.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1050.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1051.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1051.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1052.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1052.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1053.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|1053.5|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|1054.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1054.5|94.4|0.591238839060135|wn3.localdomain
